EpochIndex,Subject,Session,TrialInFile,Class,Label,File
1864,6,2,82,RH,1,B0602T.gdf
1865,6,2,84,RH,1,B0602T.gdf
1866,6,2,87,RH,1,B0602T.gdf
1867,6,2,88,LH,0,B0602T.gdf
1868,6,2,89,LH,0,B0602T.gdf
1869,6,2,90,RH,1,B0602T.gdf
1870,6,2,91,LH,0,B0602T.gdf
1871,6,2,92,LH,0,B0602T.gdf
1872,6,2,93,RH,1,B0602T.gdf
1873,6,2,94,LH,0,B0602T.gdf
1874,6,2,95,LH,0,B0602T.gdf
1875,6,2,97,RH,1,B0602T.gdf
1876,6,2,100,RH,1,B0602T.gdf
1877,6,2,104,LH,0,B0602T.gdf
1878,6,2,105,LH,0,B0602T.gdf
1879,6,2,106,LH,0,B0602T.gdf
1880,6,2,107,RH,1,B0602T.gdf
1881,6,2,109,LH,0,B0602T.gdf
1882,6,2,111,RH,1,B0602T.gdf
1883,6,2,112,LH,0,B0602T.gdf
1884,6,2,113,RH,1,B0602T.gdf
1885,6,2,114,LH,0,B0602T.gdf
1886,6,2,115,LH,0,B0602T.gdf
1887,6,2,116,LH,0,B0602T.gdf
1888,6,2,117,RH,1,B0602T.gdf
1889,6,2,118,RH,1,B0602T.gdf
1890,6,2,119,RH,1,B0602T.gdf
1891,6,2,120,RH,1,B0602T.gdf
1892,6,3,1,LH,0,B0603T.gdf
1893,6,3,2,LH,0,B0603T.gdf
1894,6,3,3,RH,1,B0603T.gdf
1895,6,3,4,LH,0,B0603T.gdf
1896,6,3,5,RH,1,B0603T.gdf
1897,6,3,6,RH,1,B0603T.gdf
1898,6,3,7,RH,1,B0603T.gdf
1899,6,3,8,LH,0,B0603T.gdf
1900,6,3,9,LH,0,B0603T.gdf
1901,6,3,10,RH,1,B0603T.gdf
1902,6,3,11,RH,1,B0603T.gdf
1903,6,3,12,RH,1,B0603T.gdf
1904,6,3,13,LH,0,B0603T.gdf
1905,6,3,14,LH,0,B0603T.gdf
1906,6,3,16,LH,0,B0603T.gdf
1907,6,3,17,RH,1,B0603T.gdf
1908,6,3,18,RH,1,B0603T.gdf
1909,6,3,19,RH,1,B0603T.gdf
1910,6,3,20,LH,0,B0603T.gdf
1911,6,3,21,RH,1,B0603T.gdf
1912,6,3,23,LH,0,B0603T.gdf
1913,6,3,26,RH,1,B0603T.gdf
1914,6,3,27,RH,1,B0603T.gdf
1915,6,3,29,RH,1,B0603T.gdf
1916,6,3,30,RH,1,B0603T.gdf
1917,6,3,31,LH,0,B0603T.gdf
1918,6,3,33,LH,0,B0603T.gdf
1919,6,3,34,RH,1,B0603T.gdf
1920,6,3,35,LH,0,B0603T.gdf
1921,6,3,36,RH,1,B0603T.gdf
1922,6,3,37,RH,1,B0603T.gdf
1923,6,3,38,RH,1,B0603T.gdf
1924,6,3,40,LH,0,B0603T.gdf
1925,6,3,41,LH,0,B0603T.gdf
1926,6,3,42,RH,1,B0603T.gdf
1927,6,3,43,RH,1,B0603T.gdf
1928,6,3,44,RH,1,B0603T.gdf
1929,6,3,45,LH,0,B0603T.gdf
1930,6,3,46,LH,0,B0603T.gdf
1931,6,3,47,RH,1,B0603T.gdf
1932,6,3,48,LH,0,B0603T.gdf
1933,6,3,49,RH,1,B0603T.gdf
1934,6,3,51,LH,0,B0603T.gdf
1935,6,3,52,LH,0,B0603T.gdf
1936,6,3,53,RH,1,B0603T.gdf
1937,6,3,54,RH,1,B0603T.gdf
1938,6,3,55,LH,0,B0603T.gdf
1939,6,3,56,RH,1,B0603T.gdf
1940,6,3,58,LH,0,B0603T.gdf
1941,6,3,59,LH,0,B0603T.gdf
1942,6,3,60,RH,1,B0603T.gdf
1943,6,3,61,LH,0,B0603T.gdf
1944,6,3,62,LH,0,B0603T.gdf
1945,6,3,63,RH,1,B0603T.gdf
1946,6,3,64,LH,0,B0603T.gdf
1947,6,3,65,RH,1,B0603T.gdf
1948,6,3,66,RH,1,B0603T.gdf
1949,6,3,67,RH,1,B0603T.gdf
1950,6,3,68,LH,0,B0603T.gdf
1951,6,3,69,LH,0,B0603T.gdf
1952,6,3,70,LH,0,B0603T.gdf
1953,6,3,71,RH,1,B0603T.gdf
1954,6,3,73,RH,1,B0603T.gdf
1955,6,3,74,LH,0,B0603T.gdf
1956,6,3,75,LH,0,B0603T.gdf
1957,6,3,76,LH,0,B0603T.gdf
1958,6,3,78,RH,1,B0603T.gdf
1959,6,3,79,RH,1,B0603T.gdf
1960,6,3,80,RH,1,B0603T.gdf
1961,6,3,81,RH,1,B0603T.gdf
1962,6,3,82,RH,1,B0603T.gdf
1963,6,3,83,LH,0,B0603T.gdf
1964,6,3,84,LH,0,B0603T.gdf
1965,6,3,85,RH,1,B0603T.gdf
1966,6,3,86,RH,1,B0603T.gdf
1967,6,3,87,LH,0,B0603T.gdf
1968,6,3,88,LH,0,B0603T.gdf
1969,6,3,89,LH,0,B0603T.gdf
1970,6,3,90,LH,0,B0603T.gdf
1971,6,3,91,LH,0,B0603T.gdf
1972,6,3,92,LH,0,B0603T.gdf
1973,6,3,94,RH,1,B0603T.gdf
1974,6,3,95,LH,0,B0603T.gdf
1975,6,3,96,LH,0,B0603T.gdf
1976,6,3,97,RH,1,B0603T.gdf
1977,6,3,98,LH,0,B0603T.gdf
1978,6,3,99,RH,1,B0603T.gdf
1979,6,3,100,RH,1,B0603T.gdf
1980,6,3,101,RH,1,B0603T.gdf
1981,6,3,102,RH,1,B0603T.gdf
1982,6,3,103,LH,0,B0603T.gdf
1983,6,3,104,LH,0,B0603T.gdf
1984,6,3,105,LH,0,B0603T.gdf
1985,6,3,106,RH,1,B0603T.gdf
1986,6,3,107,RH,1,B0603T.gdf
1987,6,3,108,LH,0,B0603T.gdf
1988,6,3,109,LH,0,B0603T.gdf
1989,6,3,110,RH,1,B0603T.gdf
1990,6,3,111,RH,1,B0603T.gdf
1991,6,3,112,RH,1,B0603T.gdf
1992,6,3,115,RH,1,B0603T.gdf
1993,6,3,117,LH,0,B0603T.gdf
1994,6,3,118,RH,1,B0603T.gdf
1995,6,3,119,LH,0,B0603T.gdf
1996,6,3,120,RH,1,B0603T.gdf
1997,6,3,121,RH,1,B0603T.gdf
1998,6,3,122,LH,0,B0603T.gdf
1999,6,3,124,RH,1,B0603T.gdf
2000,6,3,125,LH,0,B0603T.gdf
2001,6,3,126,LH,0,B0603T.gdf
2002,6,3,128,RH,1,B0603T.gdf
2003,6,3,130,LH,0,B0603T.gdf
2004,6,3,132,RH,1,B0603T.gdf
2005,6,3,133,RH,1,B0603T.gdf
2006,6,3,137,LH,0,B0603T.gdf
2007,6,3,138,LH,0,B0603T.gdf
2008,6,3,140,LH,0,B0603T.gdf
2009,6,3,141,LH,0,B0603T.gdf
2010,6,3,142,RH,1,B0603T.gdf
2011,6,3,143,RH,1,B0603T.gdf
2012,6,3,144,LH,0,B0603T.gdf
2013,6,3,146,RH,1,B0603T.gdf
2014,6,3,147,RH,1,B0603T.gdf
2015,6,3,148,LH,0,B0603T.gdf
2016,6,3,149,LH,0,B0603T.gdf
2017,6,3,150,LH,0,B0603T.gdf
2018,6,3,151,RH,1,B0603T.gdf
2019,6,3,152,RH,1,B0603T.gdf
2020,6,3,153,LH,0,B0603T.gdf
2021,6,3,155,RH,1,B0603T.gdf
2022,6,3,156,LH,0,B0603T.gdf
2023,6,3,157,RH,1,B0603T.gdf
2024,6,3,158,LH,0,B0603T.gdf
2025,6,3,160,RH,1,B0603T.gdf
2026,7,1,2,LH,0,B0701T.gdf
2027,7,1,4,RH,1,B0701T.gdf
2028,7,1,5,LH,0,B0701T.gdf
2029,7,1,6,LH,0,B0701T.gdf
2030,7,1,7,RH,1,B0701T.gdf
2031,7,1,8,LH,0,B0701T.gdf
2032,7,1,9,LH,0,B0701T.gdf
2033,7,1,10,RH,1,B0701T.gdf
2034,7,1,11,LH,0,B0701T.gdf
2035,7,1,13,LH,0,B0701T.gdf
2036,7,1,14,LH,0,B0701T.gdf
2037,7,1,15,RH,1,B0701T.gdf
2038,7,1,16,RH,1,B0701T.gdf
2039,7,1,17,LH,0,B0701T.gdf
2040,7,1,18,RH,1,B0701T.gdf
2041,7,1,19,RH,1,B0701T.gdf
2042,7,1,20,RH,1,B0701T.gdf
2043,7,1,21,LH,0,B0701T.gdf
2044,7,1,22,RH,1,B0701T.gdf
2045,7,1,23,RH,1,B0701T.gdf
2046,7,1,24,RH,1,B0701T.gdf
2047,7,1,25,RH,1,B0701T.gdf
2048,7,1,26,RH,1,B0701T.gdf
2049,7,1,27,RH,1,B0701T.gdf
2050,7,1,28,RH,1,B0701T.gdf
2051,7,1,30,LH,0,B0701T.gdf
2052,7,1,31,LH,0,B0701T.gdf
2053,7,1,32,LH,0,B0701T.gdf
2054,7,1,33,LH,0,B0701T.gdf
2055,7,1,34,LH,0,B0701T.gdf
2056,7,1,36,LH,0,B0701T.gdf
2057,7,1,37,LH,0,B0701T.gdf
2058,7,1,38,LH,0,B0701T.gdf
2059,7,1,39,LH,0,B0701T.gdf
2060,7,1,40,RH,1,B0701T.gdf
2061,7,1,41,LH,0,B0701T.gdf
2062,7,1,42,RH,1,B0701T.gdf
2063,7,1,43,RH,1,B0701T.gdf
2064,7,1,44,LH,0,B0701T.gdf
2065,7,1,45,RH,1,B0701T.gdf
2066,7,1,46,LH,0,B0701T.gdf
2067,7,1,47,RH,1,B0701T.gdf
2068,7,1,48,RH,1,B0701T.gdf
2069,7,1,49,RH,1,B0701T.gdf
2070,7,1,50,LH,0,B0701T.gdf
2071,7,1,51,LH,0,B0701T.gdf
2072,7,1,52,LH,0,B0701T.gdf
2073,7,1,53,RH,1,B0701T.gdf
2074,7,1,54,RH,1,B0701T.gdf
2075,7,1,55,LH,0,B0701T.gdf
2076,7,1,56,LH,0,B0701T.gdf
2077,7,1,57,LH,0,B0701T.gdf
2078,7,1,58,RH,1,B0701T.gdf
2079,7,1,62,RH,1,B0701T.gdf
2080,7,1,64,LH,0,B0701T.gdf
2081,7,1,65,LH,0,B0701T.gdf
2082,7,1,66,RH,1,B0701T.gdf
2083,7,1,67,RH,1,B0701T.gdf
2084,7,1,69,RH,1,B0701T.gdf
2085,7,1,70,LH,0,B0701T.gdf
2086,7,1,71,RH,1,B0701T.gdf
2087,7,1,72,RH,1,B0701T.gdf
2088,7,1,73,LH,0,B0701T.gdf
2089,7,1,74,RH,1,B0701T.gdf
2090,7,1,75,LH,0,B0701T.gdf
2091,7,1,76,LH,0,B0701T.gdf
2092,7,1,77,RH,1,B0701T.gdf
2093,7,1,78,LH,0,B0701T.gdf
2094,7,1,79,RH,1,B0701T.gdf
2095,7,1,80,LH,0,B0701T.gdf
2096,7,1,82,RH,1,B0701T.gdf
2097,7,1,83,RH,1,B0701T.gdf
2098,7,1,84,RH,1,B0701T.gdf
2099,7,1,85,RH,1,B0701T.gdf
2100,7,1,86,RH,1,B0701T.gdf
2101,7,1,87,RH,1,B0701T.gdf
2102,7,1,88,LH,0,B0701T.gdf
2103,7,1,89,LH,0,B0701T.gdf
2104,7,1,90,RH,1,B0701T.gdf
2105,7,1,91,LH,0,B0701T.gdf
2106,7,1,92,LH,0,B0701T.gdf
2107,7,1,93,RH,1,B0701T.gdf
2108,7,1,94,LH,0,B0701T.gdf
2109,7,1,95,LH,0,B0701T.gdf
2110,7,1,96,LH,0,B0701T.gdf
2111,7,1,97,RH,1,B0701T.gdf
2112,7,1,98,LH,0,B0701T.gdf
2113,7,1,99,LH,0,B0701T.gdf
2114,7,1,100,RH,1,B0701T.gdf
2115,7,1,102,RH,1,B0701T.gdf
2116,7,1,103,LH,0,B0701T.gdf
2117,7,1,104,LH,0,B0701T.gdf
2118,7,1,105,LH,0,B0701T.gdf
2119,7,1,106,LH,0,B0701T.gdf
2120,7,1,107,RH,1,B0701T.gdf
2121,7,1,108,RH,1,B0701T.gdf
2122,7,1,109,LH,0,B0701T.gdf
2123,7,1,110,LH,0,B0701T.gdf
2124,7,1,111,RH,1,B0701T.gdf
2125,7,1,112,LH,0,B0701T.gdf
2126,7,1,114,LH,0,B0701T.gdf
2127,7,1,115,LH,0,B0701T.gdf
2128,7,1,116,LH,0,B0701T.gdf
2129,7,1,117,RH,1,B0701T.gdf
2130,7,1,118,RH,1,B0701T.gdf
2131,7,1,119,RH,1,B0701T.gdf
2132,7,1,120,RH,1,B0701T.gdf
2133,7,2,1,LH,0,B0702T.gdf
2134,7,2,2,LH,0,B0702T.gdf
2135,7,2,3,RH,1,B0702T.gdf
2136,7,2,4,RH,1,B0702T.gdf
2137,7,2,5,LH,0,B0702T.gdf
2138,7,2,6,RH,1,B0702T.gdf
2139,7,2,7,LH,0,B0702T.gdf
2140,7,2,8,LH,0,B0702T.gdf
2141,7,2,9,RH,1,B0702T.gdf
2142,7,2,10,RH,1,B0702T.gdf
2143,7,2,11,RH,1,B0702T.gdf
2144,7,2,12,RH,1,B0702T.gdf
2145,7,2,13,LH,0,B0702T.gdf
2146,7,2,14,LH,0,B0702T.gdf
2147,7,2,15,RH,1,B0702T.gdf
2148,7,2,16,LH,0,B0702T.gdf
2149,7,2,17,RH,1,B0702T.gdf
2150,7,2,18,LH,0,B0702T.gdf
2151,7,2,19,LH,0,B0702T.gdf
2152,7,2,20,RH,1,B0702T.gdf
2153,7,2,21,LH,0,B0702T.gdf
2154,7,2,22,RH,1,B0702T.gdf
2155,7,2,23,RH,1,B0702T.gdf
2156,7,2,24,LH,0,B0702T.gdf
2157,7,2,25,LH,0,B0702T.gdf
2158,7,2,26,RH,1,B0702T.gdf
2159,7,2,27,RH,1,B0702T.gdf
2160,7,2,28,LH,0,B0702T.gdf
2161,7,2,29,LH,0,B0702T.gdf
2162,7,2,30,RH,1,B0702T.gdf
2163,7,2,31,LH,0,B0702T.gdf
2164,7,2,32,RH,1,B0702T.gdf
2165,7,2,33,LH,0,B0702T.gdf
2166,7,2,34,LH,0,B0702T.gdf
2167,7,2,35,RH,1,B0702T.gdf
2168,7,2,36,RH,1,B0702T.gdf
2169,7,2,37,LH,0,B0702T.gdf
2170,7,2,38,LH,0,B0702T.gdf
2171,7,2,39,RH,1,B0702T.gdf
2172,7,2,40,RH,1,B0702T.gdf
2173,7,2,41,LH,0,B0702T.gdf
2174,7,2,42,RH,1,B0702T.gdf
2175,7,2,43,RH,1,B0702T.gdf
2176,7,2,44,RH,1,B0702T.gdf
2177,7,2,45,LH,0,B0702T.gdf
2178,7,2,46,RH,1,B0702T.gdf
2179,7,2,47,RH,1,B0702T.gdf
2180,7,2,48,RH,1,B0702T.gdf
2181,7,2,49,LH,0,B0702T.gdf
2182,7,2,50,LH,0,B0702T.gdf
2183,7,2,51,LH,0,B0702T.gdf
2184,7,2,52,LH,0,B0702T.gdf
2185,7,2,53,LH,0,B0702T.gdf
2186,7,2,54,LH,0,B0702T.gdf
2187,7,2,55,RH,1,B0702T.gdf
2188,7,2,56,LH,0,B0702T.gdf
2189,7,2,57,RH,1,B0702T.gdf
2190,7,2,58,RH,1,B0702T.gdf
2191,7,2,59,LH,0,B0702T.gdf
2192,7,2,60,RH,1,B0702T.gdf
2193,7,2,64,LH,0,B0702T.gdf
2194,7,2,65,RH,1,B0702T.gdf
2195,7,2,66,LH,0,B0702T.gdf
2196,7,2,67,LH,0,B0702T.gdf
2197,7,2,68,RH,1,B0702T.gdf
2198,7,2,69,LH,0,B0702T.gdf
2199,7,2,70,RH,1,B0702T.gdf
2200,7,2,71,LH,0,B0702T.gdf
2201,7,2,72,RH,1,B0702T.gdf
2202,7,2,73,RH,1,B0702T.gdf
2203,7,2,75,LH,0,B0702T.gdf
2204,7,2,76,LH,0,B0702T.gdf
2205,7,2,77,RH,1,B0702T.gdf
2206,7,2,78,RH,1,B0702T.gdf
2207,7,2,79,RH,1,B0702T.gdf
2208,7,2,80,RH,1,B0702T.gdf
2209,7,2,81,LH,0,B0702T.gdf
2210,7,2,82,LH,0,B0702T.gdf
2211,7,2,83,RH,1,B0702T.gdf
2212,7,2,84,RH,1,B0702T.gdf
2213,7,2,85,RH,1,B0702T.gdf
2214,7,2,86,LH,0,B0702T.gdf
2215,7,2,87,LH,0,B0702T.gdf
2216,7,2,89,LH,0,B0702T.gdf
2217,7,2,90,LH,0,B0702T.gdf
2218,7,2,91,RH,1,B0702T.gdf
2219,7,2,92,RH,1,B0702T.gdf
2220,7,2,93,LH,0,B0702T.gdf
2221,7,2,95,LH,0,B0702T.gdf
2222,7,2,96,LH,0,B0702T.gdf
2223,7,2,97,RH,1,B0702T.gdf
2224,7,2,98,RH,1,B0702T.gdf
2225,7,2,99,RH,1,B0702T.gdf
2226,7,2,100,RH,1,B0702T.gdf
2227,7,2,101,LH,0,B0702T.gdf
2228,7,2,102,LH,0,B0702T.gdf
2229,7,2,103,LH,0,B0702T.gdf
2230,7,2,104,RH,1,B0702T.gdf
2231,7,2,105,LH,0,B0702T.gdf
2232,7,2,106,LH,0,B0702T.gdf
2233,7,2,108,RH,1,B0702T.gdf
2234,7,2,109,RH,1,B0702T.gdf
2235,7,2,110,RH,1,B0702T.gdf
2236,7,2,111,RH,1,B0702T.gdf
2237,7,2,112,LH,0,B0702T.gdf
2238,7,2,113,RH,1,B0702T.gdf
2239,7,2,114,RH,1,B0702T.gdf
2240,7,2,115,RH,1,B0702T.gdf
2241,7,2,116,LH,0,B0702T.gdf
2242,7,2,117,LH,0,B0702T.gdf
2243,7,2,118,LH,0,B0702T.gdf
2244,7,3,1,LH,0,B0703T.gdf
2245,7,3,2,LH,0,B0703T.gdf
2246,7,3,3,RH,1,B0703T.gdf
2247,7,3,4,RH,1,B0703T.gdf
2248,7,3,5,RH,1,B0703T.gdf
2249,7,3,6,RH,1,B0703T.gdf
2250,7,3,7,LH,0,B0703T.gdf
2251,7,3,8,RH,1,B0703T.gdf
2252,7,3,9,LH,0,B0703T.gdf
2253,7,3,10,LH,0,B0703T.gdf
2254,7,3,11,RH,1,B0703T.gdf
2255,7,3,12,RH,1,B0703T.gdf
2256,7,3,13,RH,1,B0703T.gdf
2257,7,3,14,LH,0,B0703T.gdf
2258,7,3,15,RH,1,B0703T.gdf
2259,7,3,16,RH,1,B0703T.gdf
2260,7,3,17,RH,1,B0703T.gdf
2261,7,3,18,LH,0,B0703T.gdf
2262,7,3,19,RH,1,B0703T.gdf
2263,7,3,20,LH,0,B0703T.gdf
2264,7,3,21,LH,0,B0703T.gdf
2265,7,3,22,LH,0,B0703T.gdf
2266,7,3,23,RH,1,B0703T.gdf
2267,7,3,24,RH,1,B0703T.gdf
2268,7,3,25,LH,0,B0703T.gdf
2269,7,3,26,LH,0,B0703T.gdf
2270,7,3,27,LH,0,B0703T.gdf
2271,7,3,28,LH,0,B0703T.gdf
2272,7,3,29,LH,0,B0703T.gdf
2273,7,3,30,LH,0,B0703T.gdf
2274,7,3,31,RH,1,B0703T.gdf
2275,7,3,32,RH,1,B0703T.gdf
2276,7,3,33,RH,1,B0703T.gdf
2277,7,3,34,RH,1,B0703T.gdf
2278,7,3,35,LH,0,B0703T.gdf
2279,7,3,36,LH,0,B0703T.gdf
2280,7,3,37,LH,0,B0703T.gdf
2281,7,3,38,RH,1,B0703T.gdf
2282,7,3,39,RH,1,B0703T.gdf
2283,7,3,40,LH,0,B0703T.gdf
2284,7,3,42,RH,1,B0703T.gdf
2285,7,3,43,RH,1,B0703T.gdf
2286,7,3,44,RH,1,B0703T.gdf
2287,7,3,45,LH,0,B0703T.gdf
2288,7,3,46,LH,0,B0703T.gdf
2289,7,3,47,RH,1,B0703T.gdf
2290,7,3,48,LH,0,B0703T.gdf
2291,7,3,49,RH,1,B0703T.gdf
2292,7,3,50,RH,1,B0703T.gdf
2293,7,3,51,RH,1,B0703T.gdf
2294,7,3,52,RH,1,B0703T.gdf
2295,7,3,54,LH,0,B0703T.gdf
2296,7,3,55,RH,1,B0703T.gdf
2297,7,3,56,LH,0,B0703T.gdf
2298,7,3,57,RH,1,B0703T.gdf
2299,7,3,59,LH,0,B0703T.gdf
2300,7,3,60,LH,0,B0703T.gdf
2301,7,3,61,LH,0,B0703T.gdf
2302,7,3,62,RH,1,B0703T.gdf
2303,7,3,63,LH,0,B0703T.gdf
2304,7,3,64,LH,0,B0703T.gdf
2305,7,3,65,LH,0,B0703T.gdf
2306,7,3,66,RH,1,B0703T.gdf
2307,7,3,67,LH,0,B0703T.gdf
2308,7,3,69,LH,0,B0703T.gdf
2309,7,3,70,RH,1,B0703T.gdf
2310,7,3,71,RH,1,B0703T.gdf
2311,7,3,72,RH,1,B0703T.gdf
2312,7,3,73,LH,0,B0703T.gdf
2313,7,3,74,RH,1,B0703T.gdf
2314,7,3,75,LH,0,B0703T.gdf
2315,7,3,76,LH,0,B0703T.gdf
2316,7,3,77,RH,1,B0703T.gdf
2317,7,3,78,LH,0,B0703T.gdf
2318,7,3,79,LH,0,B0703T.gdf
2319,7,3,80,RH,1,B0703T.gdf
2320,7,3,81,RH,1,B0703T.gdf
2321,7,3,82,LH,0,B0703T.gdf
2322,7,3,84,RH,1,B0703T.gdf
2323,7,3,85,RH,1,B0703T.gdf
2324,7,3,86,LH,0,B0703T.gdf
2325,7,3,87,LH,0,B0703T.gdf
2326,7,3,88,LH,0,B0703T.gdf
2327,7,3,89,RH,1,B0703T.gdf
2328,7,3,90,LH,0,B0703T.gdf
2329,7,3,91,LH,0,B0703T.gdf
2330,7,3,92,RH,1,B0703T.gdf
2331,7,3,94,RH,1,B0703T.gdf
2332,7,3,95,LH,0,B0703T.gdf
2333,7,3,96,LH,0,B0703T.gdf
2334,7,3,97,RH,1,B0703T.gdf
2335,7,3,98,RH,1,B0703T.gdf
2336,7,3,99,LH,0,B0703T.gdf
2337,7,3,100,RH,1,B0703T.gdf
2338,7,3,101,RH,1,B0703T.gdf
2339,7,3,102,RH,1,B0703T.gdf
2340,7,3,103,RH,1,B0703T.gdf
2341,7,3,104,LH,0,B0703T.gdf
2342,7,3,107,LH,0,B0703T.gdf
2343,7,3,108,LH,0,B0703T.gdf
2344,7,3,110,LH,0,B0703T.gdf
2345,7,3,111,RH,1,B0703T.gdf
2346,7,3,112,RH,1,B0703T.gdf
2347,7,3,113,RH,1,B0703T.gdf
2348,7,3,114,RH,1,B0703T.gdf
2349,7,3,115,LH,0,B0703T.gdf
2350,7,3,116,LH,0,B0703T.gdf
2351,7,3,117,LH,0,B0703T.gdf
2352,7,3,118,LH,0,B0703T.gdf
2353,7,3,120,RH,1,B0703T.gdf
2354,7,3,124,LH,0,B0703T.gdf
2355,7,3,125,RH,1,B0703T.gdf
2356,7,3,126,RH,1,B0703T.gdf
2357,7,3,127,RH,1,B0703T.gdf
2358,7,3,129,LH,0,B0703T.gdf
2359,7,3,130,RH,1,B0703T.gdf
2360,7,3,132,RH,1,B0703T.gdf
2361,7,3,133,RH,1,B0703T.gdf
2362,7,3,134,LH,0,B0703T.gdf
2363,7,3,136,LH,0,B0703T.gdf
2364,7,3,137,RH,1,B0703T.gdf
2365,7,3,138,LH,0,B0703T.gdf
2366,7,3,139,RH,1,B0703T.gdf
2367,7,3,140,LH,0,B0703T.gdf
2368,7,3,141,RH,1,B0703T.gdf
2369,7,3,142,LH,0,B0703T.gdf
2370,7,3,143,RH,1,B0703T.gdf
2371,7,3,144,RH,1,B0703T.gdf
2372,7,3,145,LH,0,B0703T.gdf
2373,7,3,146,LH,0,B0703T.gdf
2374,7,3,147,RH,1,B0703T.gdf
2375,7,3,151,RH,1,B0703T.gdf
2376,7,3,152,LH,0,B0703T.gdf
2377,7,3,153,RH,1,B0703T.gdf
2378,7,3,154,LH,0,B0703T.gdf
2379,7,3,155,LH,0,B0703T.gdf
2380,7,3,156,RH,1,B0703T.gdf
2381,7,3,157,LH,0,B0703T.gdf
2382,8,1,1,RH,1,B0801T.gdf
2383,8,1,2,LH,0,B0801T.gdf
2384,8,1,3,LH,0,B0801T.gdf
2385,8,1,4,RH,1,B0801T.gdf
2386,8,1,5,LH,0,B0801T.gdf
2387,8,1,6,LH,0,B0801T.gdf
2388,8,1,7,RH,1,B0801T.gdf
2389,8,1,8,LH,0,B0801T.gdf
2390,8,1,9,LH,0,B0801T.gdf
2391,8,1,10,RH,1,B0801T.gdf
2392,8,1,11,LH,0,B0801T.gdf
2393,8,1,12,RH,1,B0801T.gdf
2394,8,1,13,LH,0,B0801T.gdf
2395,8,1,14,LH,0,B0801T.gdf
2396,8,1,15,RH,1,B0801T.gdf
2397,8,1,19,RH,1,B0801T.gdf
2398,8,1,20,RH,1,B0801T.gdf
2399,8,1,22,RH,1,B0801T.gdf
2400,8,1,25,RH,1,B0801T.gdf
2401,8,1,27,RH,1,B0801T.gdf
2402,8,1,28,RH,1,B0801T.gdf
2403,8,1,29,RH,1,B0801T.gdf
2404,8,1,30,LH,0,B0801T.gdf
2405,8,1,31,LH,0,B0801T.gdf
2406,8,1,32,LH,0,B0801T.gdf
2407,8,1,33,LH,0,B0801T.gdf
2408,8,1,34,LH,0,B0801T.gdf
2409,8,1,35,RH,1,B0801T.gdf
2410,8,1,37,LH,0,B0801T.gdf
2411,8,1,38,LH,0,B0801T.gdf
2412,8,1,39,LH,0,B0801T.gdf
2413,8,1,40,RH,1,B0801T.gdf
2414,8,1,41,LH,0,B0801T.gdf
2415,8,1,42,RH,1,B0801T.gdf
2416,8,1,43,RH,1,B0801T.gdf
2417,8,1,44,LH,0,B0801T.gdf
2418,8,1,45,RH,1,B0801T.gdf
2419,8,1,46,LH,0,B0801T.gdf
2420,8,1,47,RH,1,B0801T.gdf
2421,8,1,48,RH,1,B0801T.gdf
2422,8,1,49,RH,1,B0801T.gdf
2423,8,1,50,LH,0,B0801T.gdf
2424,8,1,51,LH,0,B0801T.gdf
2425,8,1,52,LH,0,B0801T.gdf
2426,8,1,53,RH,1,B0801T.gdf
2427,8,1,54,RH,1,B0801T.gdf
2428,8,1,55,LH,0,B0801T.gdf
2429,8,1,56,LH,0,B0801T.gdf
2430,8,1,57,LH,0,B0801T.gdf
2431,8,1,58,RH,1,B0801T.gdf
2432,8,1,59,RH,1,B0801T.gdf
2433,8,1,60,LH,0,B0801T.gdf
2434,8,1,65,LH,0,B0801T.gdf
2435,8,1,66,RH,1,B0801T.gdf
2436,8,1,67,RH,1,B0801T.gdf
2437,8,1,68,RH,1,B0801T.gdf
2438,8,1,69,RH,1,B0801T.gdf
2439,8,1,70,LH,0,B0801T.gdf
2440,8,1,71,RH,1,B0801T.gdf
2441,8,1,73,LH,0,B0801T.gdf
2442,8,1,74,RH,1,B0801T.gdf
2443,8,1,75,LH,0,B0801T.gdf
2444,8,1,76,LH,0,B0801T.gdf
2445,8,1,78,LH,0,B0801T.gdf
2446,8,1,79,RH,1,B0801T.gdf
2447,8,1,80,LH,0,B0801T.gdf
2448,8,1,87,RH,1,B0801T.gdf
2449,8,1,88,LH,0,B0801T.gdf
2450,8,1,89,LH,0,B0801T.gdf
2451,8,1,90,RH,1,B0801T.gdf
2452,8,1,92,LH,0,B0801T.gdf
2453,8,1,93,RH,1,B0801T.gdf
2454,8,1,94,LH,0,B0801T.gdf
2455,8,1,95,LH,0,B0801T.gdf
2456,8,1,96,LH,0,B0801T.gdf
2457,8,1,97,RH,1,B0801T.gdf
2458,8,1,98,LH,0,B0801T.gdf
2459,8,1,99,LH,0,B0801T.gdf
2460,8,1,100,RH,1,B0801T.gdf
2461,8,1,103,LH,0,B0801T.gdf
2462,8,1,104,LH,0,B0801T.gdf
2463,8,1,105,LH,0,B0801T.gdf
2464,8,1,106,LH,0,B0801T.gdf
2465,8,1,107,RH,1,B0801T.gdf
2466,8,1,108,RH,1,B0801T.gdf
2467,8,1,109,LH,0,B0801T.gdf
2468,8,1,110,LH,0,B0801T.gdf
2469,8,1,111,RH,1,B0801T.gdf
2470,8,1,112,LH,0,B0801T.gdf
